Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
27-Nov-2019,331.290000,+2.370000,+0.720540%,331.120000,328.570000,333.930000,"5,563,459","1,842,083,979.748870"
29-Nov-2019,329.940000,-1.350000,-0.407498%,331.110000,327.500000,331.260000,"2,465,629","812,374,372.460766"
02-Dec-2019,334.870000,+4.930000,+1.494211%,329.400000,328.687000,336.382700,"6,081,986","2,033,322,467.431560"
03-Dec-2019,336.200000,+1.330000,+0.397169%,332.620000,332.186000,337.910000,"6,613,476","2,218,614,263.140250"
04-Dec-2019,333.030000,-3.170000,-0.942891%,337.750000,332.850000,337.860000,"5,536,255","1,854,153,709.038110"
05-Dec-2019,330.370000,-2.660000,-0.798727%,332.830000,327.250000,334.422700,"3,736,976","1,234,796,553.612920"
06-Dec-2019,335.890000,+5.520000,+1.670854%,335.000000,334.770000,338.860000,"7,618,937","2,565,256,602.140410"
09-Dec-2019,339.530000,+3.640000,+1.083688%,336.590000,335.080000,344.450000,"9,040,217","3,077,175,478.973680"
10-Dec-2019,348.840000,+9.310000,+2.742026%,339.960000,339.310000,350.730000,"8,839,951","3,070,078,040.476610"
11-Dec-2019,352.700000,+3.860000,+1.106524%,351.876500,351.090000,357.189900,"6,919,162","2,453,520,416.553110"
12-Dec-2019,359.680000,+6.980000,+1.979019%,354.920000,353.230000,362.740000,"7,776,211","2,792,600,182.596210"
13-Dec-2019,358.390000,-1.290000,-0.358652%,361.050000,354.640000,365.210000,"6,574,281","2,366,148,805.596010"
16-Dec-2019,381.500000,+23.110000,+6.448283%,362.550000,362.500000,383.610000,"18,220,940","6,871,693,341.960210"
17-Dec-2019,378.990000,-2.510000,-0.657929%,378.990000,375.900000,385.500000,"8,503,775","3,230,759,655.988920"
18-Dec-2019,393.150000,+14.160000,+3.736246%,380.630000,380.580000,395.220000,"14,136,392","5,502,902,458.136720"
19-Dec-2019,404.040000,+10.890000,+2.769935%,397.320000,396.500000,406.850000,"18,120,307","7,292,721,533.414600"
20-Dec-2019,405.590000,+1.550000,+0.383625%,410.290000,400.185000,413.000000,"14,785,206","5,999,263,111.164000"
23-Dec-2019,419.220000,+13.630000,+3.360537%,411.780000,410.000000,422.010000,"13,332,821","5,581,667,508.776000"
24-Dec-2019,425.250000,+6.030000,+1.438386%,418.360000,412.687500,425.470000,"8,054,720","3,383,418,914.652590"
26-Dec-2019,430.940000,+5.690000,+1.338036%,427.910000,426.350000,433.480000,"10,648,289","4,580,667,585.949790"
27-Dec-2019,430.380000,-0.560000,-0.129948%,435.000000,426.110000,435.310000,"9,956,827","4,287,247,094.182430"
30-Dec-2019,414.700000,-15.680000,-3.643292%,428.790000,409.258900,429.000000,"12,601,265","5,245,257,709.909020"
31-Dec-2019,418.330000,+3.630000,+0.875332%,405.000300,402.080000,421.290000,"10,292,456","4,289,203,957.234800"
02-Jan-2020,430.260000,+11.930000,+2.851816%,424.500000,421.710000,430.695700,"9,558,386","4,082,491,115.438990"
03-Jan-2020,443.010000,+12.750000,+2.963325%,440.500000,436.920000,454.000000,"17,794,697","7,931,689,342.280380"
06-Jan-2020,451.540000,+8.530000,+1.925464%,440.470000,440.000000,451.560000,"10,157,499","4,529,478,013.825070"
07-Jan-2020,469.060000,+17.520000,+3.880055%,461.400000,453.355000,471.630000,"18,209,138","8,446,021,261.927020"
08-Jan-2020,492.140000,+23.080000,+4.920479%,473.700000,468.230000,498.490000,"31,199,393","15,153,168,606.478400"
09-Jan-2020,481.340000,-10.800000,-2.194498%,497.100000,472.870000,498.800000,"28,463,186","13,825,501,903.696500"
10-Jan-2020,478.150000,-3.190000,-0.662733%,481.790000,473.700000,484.940000,"12,976,832","6,215,167,272.239990"
13-Jan-2020,524.860000,+46.710000,+9.768901%,493.500000,492.000000,525.630000,"26,634,547","13,608,940,763.207400"
14-Jan-2020,537.920000,+13.060000,+2.488283%,544.255000,524.900000,547.410000,"29,061,377","15,640,689,285.974300"
15-Jan-2020,518.500000,-19.420000,-3.610202%,529.760000,516.785300,537.840000,"17,368,831","9,191,457,121.580610"
16-Jan-2020,513.490000,-5.010000,-0.966249%,493.750000,492.170000,514.460000,"21,736,653","10,961,505,774.217300"
17-Jan-2020,510.500000,-2.990000,-0.582290%,507.610000,503.160000,515.669900,"13,629,073","6,946,924,720.655480"
21-Jan-2020,547.200000,+36.700000,+7.189030%,530.250000,528.410000,548.580000,"17,803,471","9,638,901,480.562830"
22-Jan-2020,569.560000,+22.360000,+4.086257%,571.890000,559.100000,594.500000,"31,369,028","18,098,240,823.615600"
23-Jan-2020,572.200000,+2.640000,+0.463516%,564.250000,555.602700,582.000000,"19,651,042","11,197,338,082.902600"
24-Jan-2020,564.820000,-7.380000,-1.289759%,570.630000,554.260000,573.860000,"14,353,600","8,088,769,742.561910"
27-Jan-2020,558.020000,-6.800000,-1.203923%,541.990000,539.280000,564.440000,"13,608,068","7,513,338,787.995010"
28-Jan-2020,566.900000,+8.880000,+1.591341%,568.490000,558.080000,576.810000,"11,788,493","6,671,760,489.153740"
29-Jan-2020,580.990000,+14.090000,+2.485447%,575.690000,567.430000,589.799900,"18,216,672","10,765,011,062.095000"
30-Jan-2020,640.810000,+59.820000,+10.296219%,632.420000,618.000000,650.880000,"29,005,676","18,608,538,164.088800"
31-Jan-2020,650.570000,+9.760000,+1.523072%,640.000000,632.520000,653.000000,"15,719,266","10,089,372,067.260900"
03-Feb-2020,780.000000,+129.430000,+19.894861%,673.690000,673.520000,786.140000,"47,233,495","34,832,680,216.655400"
04-Feb-2020,887.060000,+107.060000,+13.725641%,882.960000,833.880000,968.989900,"60,938,758",
05-Feb-2020,734.700000,-152.360000,-17.175839%,823.260000,704.110600,845.980000,"48,423,837",
06-Feb-2020,748.960000,+14.260000,+1.940928%,699.920000,687.000000,795.830000,"39,880,752","29,849,225,639.844900"
07-Feb-2020,748.070000,-0.890000,-0.118831%,730.550000,730.000000,769.750000,"17,063,521","12,742,484,053.854900"
10-Feb-2020,771.280000,+23.210000,+3.102651%,800.000000,752.400000,819.990000,"24,689,163","19,239,618,848.475300"
11-Feb-2020,774.380000,+3.100000,+0.401929%,768.790000,758.000000,783.506100,"11,697,473","9,042,650,582.025880"
12-Feb-2020,767.290000,-7.090000,-0.915571%,777.870000,763.370000,789.750000,"12,022,470","9,318,075,717.015770"
13-Feb-2020,804.000000,+36.710000,+4.784371%,741.840000,735.000000,818.000000,"26,289,348","20,728,817,989.978200"
