Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
04-Sep-2019,187.140000,+4.750000,+2.604309%,184.650000,183.890000,187.749400,"11,314,571","2,109,750,192.223500"
05-Sep-2019,190.900000,+3.760000,+2.009191%,188.530000,187.940000,191.360000,"13,896,621","2,645,504,430.951390"
06-Sep-2019,187.490000,-3.410000,-1.786276%,190.210000,186.350000,190.210000,"15,226,820","2,854,882,525.244350"
09-Sep-2019,188.760000,+1.270000,+0.677369%,187.730000,185.846600,188.980000,"14,722,402","2,763,004,267.450670"
10-Sep-2019,186.170000,-2.590000,-1.372113%,187.440000,184.550000,188.100000,"15,455,867","2,880,755,707.792860"
11-Sep-2019,188.490000,+2.320000,+1.246173%,186.460000,186.080000,189.440000,"11,761,660","2,211,651,816.145170"
12-Sep-2019,187.470000,-1.020000,-0.541143%,189.860000,187.230000,190.930000,"11,419,775","2,154,001,765.586870"
13-Sep-2019,187.190000,-0.280000,-0.149357%,187.325000,186.540000,187.970000,"11,441,116","2,142,808,719.865240"
16-Sep-2019,186.220000,-0.970000,-0.518190%,186.930000,185.765000,187.794300,"8,444,844","1,574,755,515.697310"
17-Sep-2019,188.080000,+1.860000,+0.998819%,186.660000,185.540000,188.320000,"9,751,570","1,821,017,618.888520"
18-Sep-2019,188.140000,+0.060000,+0.031901%,188.090000,186.012000,189.080000,"9,945,798","1,867,207,536.164890"
19-Sep-2019,190.140000,+2.000000,+1.063038%,188.660000,188.150000,191.100000,"10,474,685","1,989,699,242.669920"
20-Sep-2019,189.930000,-0.210000,-0.110445%,190.660000,188.120000,193.100000,"20,359,878","3,879,099,271.862010"
23-Sep-2019,186.820000,-3.110000,-1.637445%,189.340000,185.206200,190.100000,"14,370,089","2,685,191,824.850600"
24-Sep-2019,181.280000,-5.540000,-2.965421%,187.980000,180.390000,188.040000,"18,775,666","3,435,582,538.391610"
25-Sep-2019,182.800000,+1.520000,+0.838482%,181.450000,177.870000,183.420000,"18,339,960","3,318,942,299.909370"
26-Sep-2019,180.110000,-2.690000,-1.471554%,181.330000,177.670000,181.400000,"16,280,691","2,920,645,040.406350"
27-Sep-2019,177.100000,-3.010000,-1.671201%,180.490000,175.660000,180.755000,"14,663,575","2,606,303,907.844560"
30-Sep-2019,178.080000,+0.980000,+0.553360%,177.870000,176.850000,178.670000,"11,071,425","1,968,696,119.929270"
01-Oct-2019,175.810000,-2.270000,-1.274708%,179.150000,174.880000,179.840000,"17,261,556","3,048,659,067.826800"
02-Oct-2019,174.600000,-1.210000,-0.688243%,174.840000,173.090000,176.530000,"16,374,148","2,860,041,787.950200"
03-Oct-2019,179.380000,+4.780000,+2.737686%,175.570000,173.630000,179.840000,"16,789,319","2,982,942,586.742490"
04-Oct-2019,180.450000,+1.070000,+0.596499%,179.550000,178.100000,180.980000,"10,476,395","1,885,512,629.154570"
07-Oct-2019,179.680000,-0.770000,-0.426711%,180.000000,178.090000,181.180000,"9,359,793","1,684,576,178.696490"
08-Oct-2019,177.750000,-1.930000,-1.074132%,178.260000,177.720000,180.370000,"10,084,896","1,801,328,942.125210"
09-Oct-2019,179.850000,+2.100000,+1.181435%,179.160000,177.940000,180.720000,"7,648,874","1,373,329,990.625970"
10-Oct-2019,180.030000,+0.180000,+0.100083%,180.320000,179.170000,181.610000,"8,980,978","1,619,924,983.084030"
11-Oct-2019,184.190000,+4.160000,+2.310726%,182.150000,182.140000,186.490000,"14,998,754","2,773,811,348.511300"
14-Oct-2019,183.280000,-0.910000,-0.494055%,184.200000,182.573500,184.620000,"7,203,665","1,322,324,732.017790"
15-Oct-2019,188.890000,+5.610000,+3.060890%,183.800000,183.660000,190.380000,"15,143,119","2,858,516,516.108220"
16-Oct-2019,189.550000,+0.660000,+0.349410%,188.320000,186.900200,189.700000,"10,560,343","1,992,928,188.256390"
17-Oct-2019,190.390000,+0.840000,+0.443155%,190.300000,188.765000,190.840000,"9,761,548","1,854,844,706.215560"
18-Oct-2019,185.850000,-4.540000,-2.384579%,190.230000,183.923900,191.490000,"16,882,862","3,156,715,674.087890"
21-Oct-2019,189.760000,+3.910000,+2.103847%,187.040000,186.750000,189.910000,"8,580,744","1,620,872,304.365890"
22-Oct-2019,182.340000,-7.420000,-3.910202%,190.000000,181.500000,190.650000,"19,854,192","3,670,997,985.163750"
23-Oct-2019,186.150000,+3.810000,+2.089503%,182.010000,182.000000,186.380000,"12,370,819","2,286,917,330.283190"
24-Oct-2019,186.380000,+0.230000,+0.123556%,184.620000,182.800000,186.730000,"11,505,406","2,130,027,181.112570"
25-Oct-2019,187.890000,+1.510000,+0.810173%,185.830000,185.087600,189.000000,"8,061,240","1,513,453,989.378990"
28-Oct-2019,189.400000,+1.510000,+0.803662%,187.200000,185.080000,189.530000,"13,657,866","2,568,237,072.788970"
29-Oct-2019,189.310000,-0.090000,-0.047518%,191.690000,188.470000,192.530000,"13,574,874","2,576,319,464.670500"
30-Oct-2019,188.250000,-1.060000,-0.559928%,189.560000,185.980000,190.450000,"28,734,559","5,448,682,037.385620"
31-Oct-2019,191.650000,+3.400000,+1.806109%,196.700000,188.250000,198.090000,"42,286,529","8,193,785,126.520260"
01-Nov-2019,193.620000,+1.970000,+1.027915%,192.850000,189.910000,194.110000,"21,711,829","4,181,657,326.963930"
04-Nov-2019,194.720000,+1.100000,+0.568123%,194.550000,193.811900,197.367200,"16,371,292","3,199,762,300.621570"
05-Nov-2019,194.320000,-0.400000,-0.205423%,195.370000,193.600000,195.750000,"9,941,954","1,932,779,639.634570"
06-Nov-2019,191.550000,-2.770000,-1.425484%,194.030000,191.350000,194.370000,"10,973,019","2,108,974,842.744390"
07-Nov-2019,190.420000,-1.130000,-0.589924%,191.910000,189.470000,193.440000,"13,472,998","2,578,928,505.785410"
08-Nov-2019,190.840000,+0.420000,+0.220565%,190.000000,189.700000,192.340000,"10,764,784","2,056,496,582.538930"
11-Nov-2019,189.610000,-1.230000,-0.644519%,189.930000,188.540000,190.080000,"8,637,768","1,636,144,730.928530"
12-Nov-2019,194.470000,+4.860000,+2.563156%,190.000000,189.740000,195.060000,"17,615,454","3,413,269,221.356560"
13-Nov-2019,193.190000,-1.280000,-0.658199%,194.700000,192.740000,195.700000,"11,009,800","2,133,323,769.486660"
14-Nov-2019,193.150000,-0.040000,-0.020705%,192.930000,191.450000,194.030000,"9,059,897","1,746,225,529.335630"
15-Nov-2019,195.100000,+1.950000,+1.009578%,194.260000,193.380000,195.300000,"11,530,232","2,245,912,658.770810"
18-Nov-2019,197.400000,+2.300000,+1.178883%,194.560000,193.050000,198.630000,"16,176,107","3,172,209,899.928660"
19-Nov-2019,199.320000,+1.920000,+0.972644%,197.400000,196.860000,200.000000,"19,070,291","3,797,778,044.859190"
20-Nov-2019,197.510000,-1.810000,-0.908087%,198.580000,195.430000,199.590000,"12,370,240","2,444,749,352.134470"
21-Nov-2019,197.930000,+0.420000,+0.212647%,197.420000,196.860000,199.090000,"12,130,985","2,403,374,644.223490"
