Date,Bitcoin,Gold,Nvidia
24-01-2020,0.004457378862097627,0.00468503022335387,-0.009456898865601637
25-01-2020,-0.01023989645625889,,
26-01-2020,0.030269742768457064,,
27-01-2020,0.03389442183216396,0.007160529514051106,-0.041907167372267295
28-01-2020,0.0539229003514059,-0.010033412102822048,0.0318358614599763
29-01-2020,-0.011327795443987654,0.006909960503157286,-0.009847904353165404
30-01-2020,0.02290977778590353,-0.0017758315484899256,0.001099013034195906
31-01-2020,-0.016892069442151936,0.010048271578726897,-0.03890669875322228
01-02-2020,0.004509082393047592,,
02-02-2020,-0.005363633195512918,,
03-02-2020,-0.0048638327425756245,-0.008695877540280783,0.01636079786146727
04-02-2020,-0.01267341378374276,-0.01520978331740963,0.027901535066739314
05-02-2020,0.046798790369717125,0.0026667411615166614,0.014581792443893349
06-02-2020,0.014914105241688347,0.006503521792891931,0.013802062646147029
07-02-2020,0.005369003195896838,0.0021334211023891214,-0.010497590643488763
08-02-2020,0.009122890587443422,,
09-02-2020,0.025881940499335343,,
10-02-2020,-0.029953562845674853,0.0012694611919101817,0.044239178821975145
11-02-2020,0.04088516944744924,-0.002854123212148174,0.018536491262523214
12-02-2020,0.007614978769073133,-0.0013363993402633056,0.017208943828750378
13-02-2020,-0.011137436716115445,0.0068557126071437935,-0.006478709254709614
